times,angle_sun,angle_mercury,angle_venus,angle_mars,angle_jupiter,angle_saturn,angle_uranus,dist_sun,dist_mercury,dist_venus,dist_mars,dist_jupiter,dist_saturn,dist_uranus
800064000,0.0240002289,-0.1292725534,-0.1495369913,0.8962900568,0.5361556586,-0.8489209739,1.7451193104,145619076805.233,102029394885.071,249192390922.866,296666162464.939,933475576738.478,1569665729480.01,2817746641169.03
800928000,0.2040017514,-0.1672741922,0.0712445632,1.0117554743,0.5728434775,-0.8340726639,1.7466161061,145676175843.35,130606635039.989,251404800197.939,305051538094.256,943585275679.447,1549235307811.22,2843331816259.61
801792000,0.38375153,-0.0001950295,0.2920010704,1.1292574963,0.6106129365,-0.8214070934,1.7496934282,145822499765.425,162249283031.873,253116077129.445,312731072447.366,950548814736.555,1526712621840.64,2868791862036.47
802656000,0.5630360536,0.2362352509,0.5125756986,1.248609363,0.6490400002,-0.8112078092,1.7542753108,146053176645.592,186034782738.716,254316773658.697,319708192546.479,954254143771.323,1502701170952.34,2893347566379.45
803520000,0.7416596173,0.4969855642,0.7328230428,1.3696430422,0.687713402,-0.8037141751,1.7602442458,146360571162.18,201617176955.347,254989050100.77,325996329807.008,954652538247.435,1477869035387.22,2916273453245.98
804384000,0.9194513276,0.7733093003,0.9526103069,1.4922058255,0.7262317745,-0.7991054368,1.767449522,146734610556.079,209680864110.957,255107562236.519,331617974997.586,951756481815.106,1452932833620.28,2936918306762.72
805248000,1.0962706478,1.066754605,1.1718178429,1.6161575583,0.7642002302,-0.7974831983,1.7757153446,147163198801.426,209841496635.642,254640950371.1,336603465041.878,945637001151.28,1428638018514.32,2954720532000.24
806112000,1.2720113702,1.3793442057,1.3903394046,1.7413683127,0.8012265578,-0.7988536388,1.7848482443,147632693266.598,199771454740.413,253553865256.759,340989557601.927,936420694810.712,1405735558939.86,2969218534302.27
806976000,1.4466038582,1.6966192433,1.6080816485,1.8677163267,0.8369171995,-0.8031115654,1.7946434923,148128412225.046,175188548548.062,251809379338.946,344817845684.679,924286733669.339,1384955383267.05,2980056608157.73
807840000,1.6200157235,1.9455587458,1.8249633386,1.9950861684,0.870873275,-0.8100290931,1.8048904184,148635145939.434,136859260875.903,249371621630.424,348133089772.321,909464114004.842,1366977409520.14,2986987059704.83
808704000,1.7922510605,2.002936214,2.0409142085,2.1233670807,0.9026870422,-0.819252089,1.8153766687,149137651392.538,101947997748.779,246208460508.024,350981533474.499,892229413409.864,1352401634876.98,2989869363855.14
809568000,1.9633485366,1.8754006025,2.2558735556,2.2524515177,0.9319393864,-0.8303071756,1.8258915374,149621115722.507,88823567361.552,242294044259.607,353409264026.719,872905229087.666,1341719424680.18,2988667154155.83
810432000,2.1333786269,1.784617021,2.4697886294,2.3822338975,0.9581992195,-0.8426208391,1.8362285689,150071568218.803,97478116648.0218,237611013306.695,355460669128.001,851859369722.306,1335288651350.41,2983443762741.6
811296000,2.3024401804,1.8409074184,2.682612682,2.5126096019,0.9810260325,-0.8555500931,1.8461876647,150476235717.484,116712701659.287,232152232986.818,357177026144.109,829504718952.503,1333315442634.82,2974356891923.56
812160000,2.4706565828,2.0068894264,2.8943025376,2.6434742617,0.9999772975,-0.8684216929,1.855576942,150823841190.313,139392791163.791,225921923691.717,358595251857.433,806299471488.713,1335844814279.4,2961652834635.6
813024000,2.6381716988,2.2457470556,3.1048152571,2.7747233322,1.014622874,-0.8805748465,1.8642145896,151104846771.38,162734172108.286,218936136520.715,359746833350.037,782747162627.568,1342761386842.98,2945660488172.8
813888000,2.8051457354,2.5438326777,-2.9690817082,2.9062519501,1.0245688895,-0.8914014996,1.8719309587,151311645788.202,184187896364.568,211222596312.364,360656952401.217,759395539268.613,1353799947225.44,2926785227236.79
814752000,2.9717510992,2.8953259772,-2.7610758106,3.0379550388,1.0294934021,-0.9003789183,1.8785710947,151438705189.799,197601347351.985,202819961028.356,361343803678.943,736832887917.867,1368564208360.79,2905502530161.08
815616000,3.1381682989,-3.0129186901,-2.554430447,-3.1134576946,1.0291950245,-0.9070912058,1.8839978825,151482662650.163,193882520561.072,193776638150.99,361818109285.987,715680003040.209,1386551119461.2,2882351100608.67
816480000,-2.9786034268,-2.6718773315,-2.3492566488,-2.9817200913,1.023652943,-0.9112388522,1.8880959149,151442378859.851,174219972412.62,184149310826.113,362082828354.849,696575719561.828,1407177727734.44,2857925091240.79
817344000,-2.8120089459,-2.394059298,-2.1457165404,-2.8501208882,1.0130919925,-0.9126376148,1.8907761065,151318954674.649,148767802794.68,174001355224.602,362133059451.431,680154140935.425,1429807867230.48,2832864937779.87
818208000,-2.6450530942,-2.188768399,-1.9440488238,-2.7187620149,0.9980400974,-0.9112094307,1.8919809555,151115712824.113,123698261003.382,163401334159.108,361956135290.877,667012726528.871,1453776658042.92,2807846259121.79
819072000,-2.4775634807,-2.0776764698,-1.7446049771,-2.5877435332,0.9793596211,-0.9069685297,1.8916901992,150838137308.246,101984317146.652,152421783118.528,361531911241.451,657672516628.586,1478411663798.93,2783566299711.63
819936000,-2.3093798388,-2.0967491522,-1.547901459,-2.4571634277,0.9582329529,-0.9000056413,1.8899264246,150493770677.396,87839282839.7917,141138443082.012,360833246490.211,652534756306.77,1503050361048.78,2760727493885.08
820800000,-2.140358129,-2.2188198516,-1.3546969148,-2.3271176412,0.9360901395,-0.8904724972,1.8867600041,150092069591.006,89209349255.9902,129630277460.324,359826681171.115,651841080916.669,1527054151194.13,2740017973259.92
821664000,-1.9703746225,-2.2662427515,-1.1661090092,-2.1977003711,0.9144829428,-0.8785680282,1.8823125578,149644215574.433,111741779961.81,117980622496.767,358473309577.391,655645669305.116,1549819514835.75,2722089173059.97
822528000,-1.7993298553,-2.1202763958,-0.9837966089,-2.0690046281,0.8949293477,-0.864526939,1.8767580588,149162873940.692,149129820148.759,106280065206.673,356729840181.211,663806112537.556,1570787042631.75,2707531168192.18
823392000,-1.6271524301,-1.8280938914,-0.8102514237,-1.9411231044,0.8787647783,-0.8486108163,1.8703207547,148661902242.959,184011539134.542,94632380692.7061,354549839673.424,675995266100.067,1589449037141.27,2696846918959.81
824256000,-1.4538023622,-1.4945324775,-0.6492727691,-1.8141492669,0.8670334318,-0.8311015731,1.8632693013,148156000838.779,203083119434.988,83165675327.1568,351885139537.736,691730947535.355,1605356292472.35,2690427106341.2
825120000,-1.2792738795,-1.1765646194,-0.5067365538,-1.6881786746,0.8604371997,-0.8122968449,1.8559069353,147660307134.731,207990566063.194,72053269532.086,348687379962.988,710416435788.655,1618124457637.24,2688527657324.91
825984000,-1.1035973814,-0.8832563795,-0.3917554162,-1.5633104641,0.8593399734,-0.7925068739,1.8485580738,147189946584.392,203518104005.21,61552749943.1993,344909650215.63,731383764378.035,1627440209491.42,2691252203091.19
826848000,-0.9268402419,-0.6120303191,-0.3179487541,-1.4396489612,0.8638114138,-0.7720524027,1.8415523257,146759546029.562,191918769347.831,52076646294.4565,340508174653.159,753933447850.493,1633067272742.25,2698541528769.62
827712000,-0.7491061901,-0.3636389652,-0.3026148778,-1.3173053775,0.8736901815,-0.7512631243,1.835207394,146382723144.517,173535849159.631,44300903415.0269,335443978574.481,777367118435.959,1634852156141.89,2710171534308.66
828576000,-0.5705331368,-0.154012661,-0.3562894127,-1.1963996134,0.8886499359,-0.7304762818,1.8298125987,146071581798.811,148055927843.336,39234550488.7065,329684472446.354,801012146519.645,1632729341919.97,2725760378773.46
829440000,-0.391289237,-0.0470046549,-0.4566674615,-1.0770621436,0.9082577297,-0.7100350357,1.825614673,145836252689.085,117649316306.383,37939643567.5794,323204882190.064,824239030946.179,1626725582138.29,2744784502791.14
830304000,-0.2115675718,-0.1750146456,-0.5425897345,-0.9594361876,0.932020344,-0.6902862802,1.8228071353,145684512908.314,98510034504.3475,40726792534.5716,315989486904.05,846472996481.453,1616962906392.96,2766602248008.85
831168000,-0.0315796187,-0.3336414799,-0.5658232165,-0.8436803838,0.9594181486,-0.6715775905,1.8215239579,145621471057.188,116191417374.718,46821177399.3427,308032583376.533,867201310062.709,1603659921482.81,2790483088957.7
832032000,0.1484524787,-0.2319638615,-0.5214191706,-0.7299722071,0.9899281478,-0.654252986,1.8218376269,145649316346.443,150397895445.017,55087555104.7213,299339112657.349,885977542521.64,1587131020345.81,2815640077254.38
832896000,0.3283045787,-0.0103031959,-0.4252251256,-0.6185123602,1.023038505,-0.6386471926,1.8237611217,145767187710.786,178706220518.356,64653186554.8955,289924965447.573,902423649175.211,1567783224418.16,2841263005851.78
833760000,0.5077593709,0.2459704505,-0.2935787433,-0.5095306104,1.0582567744,-0.625078106,1.8272529779,145971200865.942,197873016343.087,74979798196.8864,279817029051.755,916230408070.481,1546110445963.71,2866550036937.39
834624000,0.6866147253,0.5165378727,-0.1382329772,-0.4032937213,1.0951136848,-0.6138371992,1.8322244277,146254622030.044,208824009558.94,85750609698.1189,269053048718.152,927156553497.198,1522684995096.72,2890736015489.91
835488000,0.8646911048,0.7999701545,0.0330711648,-0.3001162447,1.1331638548,-0.6051776978,1.8385476164,146608160090.949,211988795800.66,96773241967.877,257681400686.046,935026853671.229,1498146182640.93,2913116278781.47
836352000,1.0418376279,1.0992869291,0.215290613,-0.2003751354,1.1719843954,-0.5993005563,1.8460640351,147020355482.795,206287975327.872,107922242736.259,245760922986.723,939729352890.425,1473185895179.53,2933065352698.98
837216000,1.2179365479,1.4118948713,0.4050951856,-0.1045294017,1.2111720472,-0.5963386091,1.8545925137,147478039234.799,188544621479.098,119107579240.578,233360979905.686,941212013716.607,1448531026156.32,2950050461148.28
838080000,1.3929061032,1.7009671563,0.6002441352,-0.0131463082,1.2503392918,-0.5963398075,1.8639363546,147966831028.271,155558988352.286,130257375675.269,220561968394.091,939479014193.043,1424922705211.83,2963640191819.53
838944000,1.5667016566,1.8519707406,0.7992046554,0.0730640459,1.2891097154,-0.5992511243,1.8738893829,148471650760.018,115882786347.873,141308199955.538,207456545774.917,934586976642.711,1403092463960.12,2973508935425.58
839808000,1.7393153966,1.7729199287,1.0009169313,0.1532039032,1.3271128679,-0.6049054258,1.8842408734,148977222854.229,92155178624.2679,152199600337.938,194151892681.515,926641406535.741,1383735778845.94,2979437892785.11
840672000,1.9107748163,1.6344103782,1.2046456783,0.2261315078,1.3639788144,-0.6130141504,1.8947794307,149468551846.908,94221660069.8791,162871084058.099,180773442430.353,915793603108.572,1367483972889.9,2981313469440.85
841536000,2.0811402124,1.6387228612,1.4098833557,0.290394527,1.3993326206,-0.6231686874,1.9052959914,149931348761.046,111454989477.115,173260650657.296,167470604011.415,902238270525.522,1354876079705.17,2979123840409.79
842400000,2.2505014355,1.772720101,1.6162847756,0.3441615848,1.4327890919,-0.6348526485,1.9155861641,150352404654.451,133373377514.985,183304373720.575,154425084529.168,886212007534.727,1346332887450.07,2972954352898.94
843264000,2.4189741934,1.9873150598,1.8236216051,0.3851772815,1.4639482426,-0.6474656602,1.9254521547,150719908166.441,155962211008.446,192936759518.026,141862287503.37,867992785372.823,1342135737230.1,2962982284559.99
844128000,2.5866960587,2.2602835768,2.031749526,0.4108021398,1.4923921933,-0.6603571077,1.934704526,151023708093.545,177354670986.843,202091683068.6,130065533659.376,847900448158.791,1342412547146.62,2949471307513.73
844992000,2.7538223597,2.5861905449,2.2405840457,0.4182629087,1.517684548,-0.6728660393,1.9431640418,151255523326.791,194043003198.536,210703798756.831,119390560841.612,826298145826.842,1347132843579.86,2932765827035.17
845856000,2.9205220714,2.9543641853,2.4500825474,0.4053158617,1.5393737481,-0.6843619413,1.9506638272,151409101888.71,198081726895.24,218710294353.576,110272524286.941,803594448295.612,1356112415331.61,2913285184951.41
846720000,3.0869736892,-2.9648449284,2.6602305099,0.3715105434,1.5570024559,-0.694280876,1.9570520464,151480333119.138,183592744668.938,226052836791.329,103209065652.09,780245673019.496,1369026820495.15,2891517566958.5
847584000,-3.029824159,-2.656912676,2.8710312872,0.3198717477,1.57012559,-0.7021526651,1.9621952612,151467316475.664,158082426137.815,232679620343.678,98696854890.4565,756757608632.264,1385431787683.17,2868013284927.68
848448000,-2.8633155465,-2.423022331,3.0824983963,0.2579457838,1.5783399571,-0.7076168932,1.9659825622,151370397731.617,131113537650.447,238547310278.963,97113887511.9461,733685403987.999,1404787843838.18,2843376995214.86
849312000,-2.6965031167,-2.2782585395,-2.9885354896,0.1966379691,1.581328093,-0.7104277937,1.96833047,151192165455.918,107199048394.002,243622723844.992,98589939082.1886,711629867131.303,1426486411788.58,2818258318595.44
850176000,-2.5292108916,-2.2531552433,-2.7756813347,0.1467352381,1.5789172038,-0.7104498852,1.9691884738,150937406489.637,89863579630.3723,247884106748.001,102951588928.098,691227928002.953,1449875061450.71,2793340288026.25
851040000,-2.3612736763,-2.3495300524,-2.5621085029,0.1155169264,1.5711501978,-0.7076471755,1.9685449009,150613020842.095,85277660645.1102,251321835703.798,109787425165.554,673134813353.341,1474280332516.34,2769325099382.33
851904000,-2.1925412187,-2.436688782,-2.3478057896,0.1057508508,1.5583593549,-0.7020688945,1.966432621,150227894812.367,99828507385.0999,253938483254.149,118581008412.614,657995939921.212,1499027345973.14,2746916779021.61
852768000,-2.0228823277,-2.3627912739,-2.1327682431,0.1168221911,1.5412251982,-0.6938342609,1.9629338839,149792725311.48,131865205837.661,255748207202.911,128825887385.79,646408131463.875,1523456111509.11,2726800639216.47
853632000,-1.8521889973,-2.1191135823,-1.9169989351,0.1464099671,1.5207972195,-0.6831180726,1.9581834364,149319792242.846,169667164862.728,256775448056.502,140084815623.363,638872736232.846,1546934869502.97,2709619819422.71
854496000,-1.6803802672,-1.7876174209,-1.7005104853,0.1917141523,1.4984546473,-0.6701381736,1.9523689995,148822676508.037,196196915856.88,257053069488.123,152003665291.094,635746965360.345,1568871084081.93,2695949688369.12
855360000,-1.5074057665,-1.4531671047,-1.4833269095,0.2500882521,1.4757988889,-0.6551452317,1.9457282842,148315917964.435,206083439447.919,256620047898.259,164302969228.65,637202855248.192,1588720727241.8,2686271479640.44
856224000,-1.3332487326,-1.1445441992,-1.2654855805,0.3192722718,1.4544922937,-0.6384148261,1.9385420158,147814621547.32,204346275787.698,255518893243.724,176763006133.292,643203576104.765,1605996437484.79,2680947044911.05
857088000,-1.1579282265,-0.8622787807,-1.0470393883,0.3974250556,1.4360798342,-0.6202415755,1.9311229217,147334019719.883,194914446732.754,253792982973.347,189209693670.59,653503304961.807,1620274976059.69,2680196974598.93
857952000,-0.9815002684,-0.6046961984,-0.8280588273,0.4830769218,1.4218379136,-0.6009349008,1.9238012489,146888995338.512,179106222159.324,251483989736.966,201503516548.209,667670613449.818,1631204224840.07,2684084400488.82
858816000,-0.80405769,-0.379158816,-0.6086339622,0.5750611969,1.4126827904,-0.5808159742,1.9169079868,146493578958.337,156919105138.376,248629560806.979,213531572960.42,685129204369.151,1638509775389.79,2692506496795.47
859680000,-0.6257284658,-0.2213861637,-0.3888759579,0.672448599,1.4091476726,-0.5602154141,1.9107574269,146160443951.785,128910679684.073,245261413768.993,225202160864.742,705206622779.965,1642001000641.57,2705195019758.17
860544000,-0.4466724352,-0.2384851608,-0.1689182246,0.7744921913,1.4114160053,-0.5394713263,1.905630863,145900422517.896,102691500873.315,241403952919.783,236441226982.331,727182048519.356,1641576363765.97,2721726284819.33
861408000,-0.2670763629,-0.4453947279,0.0510830975,0.880583908,1.4193878276,-0.5189273323,1.9017630701,145722068885.758,104116655661.508,237073453264.206,247190102843.435,750327207286.795,1637227639812.64,2741539940568.7
862272000,-0.0871475258,-0.4485663901,0.2709490671,0.9902212297,1.4327566704,-0.4989302732,1.8993327403,145631306030.854,136423884252.176,232277910311.622,257404061844.744,773937852365.253,1629042701998.27,2763964942275.8
863136000,0.0928939645,-0.255009376,0.490478332,1.1029820763,1.4510812911,-0.4798272998,1.8984574212,145631170999.178,169377683539.37,227017514110.61,267051350669.755,797355883259.568,1617206537044.82,2788250470185.65
